True_c,pyRho_C
4.4472146307690874e-12,2.4778879783499684e-24
2.43581402814459e-12,1.2522981986080129e-23
3.928476983684657e-12,2.271843574394074e-24
6.0117700618224235e-12,9.056101106404395e-24
5.6890917882038885e-12,7.346306177803207e-24
2.4400670229575893e-12,1.5850938040099875e-23
2.004814912929719e-12,1.248178635918568e-23
2.89087903691568e-12,1.510626706198298e-23
9.976481093463981e-12,1.6435658216622721e-24
7.577475823709714e-12,5.3430825754479465e-24
5.251743894826898e-12,1.202832844183025e-22
6.1845659838040095e-12,2.404812196663493e-24
6.8384291136148414e-12,1.3068156829865309e-24
1.722228991542228e-12,1.7962320579215404e-23
7.528023637974618e-12,2.2374638135465522e-24
5.0477080650989435e-12,9.463043301983555e-24
9.868593295552787e-12,1.0498458124788168e-23
6.131197291714419e-12,1.6608536369544593e-10
4.686146148054705e-12,1.623142136904401e-22
9.246363530931013e-12,1.248835158061135e-23
9.29036478325164e-12,9.299532372091976e-25
7.791334900480393e-12,1.626928058795016e-22
6.616147554872979e-12,2.5738983318901442e-24
6.347927829584622e-12,1.001822001342379e-23
5.7719943282818625e-12,9.889226364181392e-24
9.88718523212943e-12,8.472056140570911e-24
7.841993901456983e-12,2.5854500379959863e-24
8.586935682838456e-12,9.853698940233002e-24
7.136067614884868e-12,7.752772940481927e-23
5.213332242001178e-12,1.0282123048321966e-23
6.274417743280914e-12,1.9758939466040157e-10
8.279865995984014e-12,2.7337333510120387e-10
3.2043785941441147e-12,1.0332768908404107e-23
6.392632227787147e-12,9.570127549442931e-23
9.452644504994034e-12,1.7871491904544463e-10
6.738916732986722e-12,1.7389801554077462e-22
6.142800866537368e-12,1.243101316724874e-22
1.572753661446936e-12,5.839636275957745e-24
6.802405954515058e-12,7.82107001688472e-25
5.669280746649197e-12,2.0915064806374002e-24
8.110771871286483e-12,1.2523191147951481e-23
3.669354202411575e-12,1.6722693007635592e-22
9.135638703503397e-12,9.818360483463576e-11
3.60800850107304e-12,9.208651592993223e-24
2.744895698669003e-12,1.6008735310406755e-22
5.0853585823586864e-12,1.6139307192994493e-22
7.541166287059826e-12,2.0647291775951063e-10
8.145557822631799e-12,1.5253253735245574e-22
2.1788277553243583e-12,1.251608111279175e-23
4.14777749184285e-12,1.097133968585187e-23
6.826816657325657e-12,1.4483073918007167e-22
5.7549737323859084e-12,1.6053764457467132e-22
8.221664511767053e-12,1.3901693196146278e-22
9.535236965142836e-12,1.659935546033003e-23
6.353518858341817e-12,2.3769901171247015e-10
1.6154458980869158e-12,9.064083570106908e-23
3.791291994479035e-12,1.0191781362050342e-23
1.5313341927404165e-12,1.593978775844727e-22
3.3102107443465e-12,1.249527405648377e-23
2.5546345837061024e-12,7.194207458523033e-23
8.664377368264061e-12,8.753808372089343e-24
2.6171690797935227e-12,1.6215287613778415e-22
3.8504114333073934e-12,9.515609614910354e-23
1.1984402029229614e-12,1.552481526403553e-22
3.851495176106579e-12,2.4338112815023964e-23
9.858874652476461e-12,1.513743552890986e-22
8.720101485571255e-12,1.2483868715922551e-23
5.641043084197598e-12,8.713577475080823e-24
2.7709221111502182e-12,1.0724620361020742e-23
1.2555273034820215e-12,1.3927100938561124e-23
1.243219575740556e-12,2.3464177779460867e-24
5.723023533202592e-12,9.548754898260671e-24
1.6360527809854711e-12,1.0496947790506329e-23
1.5119143635971148e-12,1.6232653615063265e-22
8.669369106721928e-12,1.6489998490422995e-23
4.010936290321355e-12,8.88732186465925e-24
4.42067886384876e-12,2.3271659083957807e-24
6.0363603445581825e-12,9.301132699779617e-24
2.3415832841189648e-12,1.5786337149983462e-22
8.414624032771463e-12,9.764083089654285e-24
2.9198059249120288e-12,6.790052307158816e-24
2.291258560981086e-12,1.0334074063850149e-23
1.9784536783176765e-12,9.187649523792977e-24
8.753793183132855e-12,2.763949692892287e-10
3.860097434059444e-12,1.1688895846197003e-23
6.9134992707968424e-12,1.1051261942904712e-23
1.2714958603097245e-12,1.2525308321296422e-23
9.528483775364179e-12,7.818948521465473e-24
4.934930092180664e-12,1.9170773862359166e-22
2.1150614226512866e-12,7.949095751945553e-24
9.724480165906516e-12,1.251377307172165e-23
1.4346629706699369e-12,1.073929894533763e-23
4.754699624049388e-12,2.0000142389855394e-25
8.640907648895508e-12,2.5062955273226285e-25
1.2974732839148954e-12,1.0106602757198434e-23
6.642396991802279e-12,2.577273177164974e-24
9.241551864932117e-12,1.4096296850246874e-22
8.225039912726232e-12,9.38121576213989e-24
6.462910754565477e-12,1.3998389725229221e-22
3.745830247306632e-12,2.3951018764312545e-24
9.20084099173651e-12,1.0249534821737451e-23
2.789558810783011e-12,2.982471120396445e-22
1.7492048650720873e-12,1.3639887291900163e-22
3.1617139592760867e-12,1.618881339146646e-22
9.819223273192082e-12,1.620595896447601e-22
4.643069877005876e-12,1.4173507928349524e-22
2.6106455167294805e-12,4.877925380091572e-24
9.296534127613144e-12,1.1088728696912265e-22
6.845377251947429e-12,1.1059498811773914e-10
9.95995033862898e-12,1.8026138127760912e-10
1.3226175723221285e-12,8.904673439480287e-23
2.960530671244674e-12,1.8085449307574225e-22
1.7976208340477292e-12,1.4952809114920398e-23
2.2373770111783344e-12,1.5964940818495993e-24
9.96837396379427e-12,1.020726512771663e-23
2.4923054897805904e-12,2.058980835525295e-23
1.630897181123771e-12,6.830256474528858e-24
7.1563843412482485e-12,9.088790095324338e-24
4.3913289977054925e-12,2.3553635824769122e-24
1.0654334920722914e-12,1.6272576295558717e-22
1.2128405798838424e-12,9.187108500512894e-24
5.2691960190702325e-12,2.1975238050706205e-24
3.861865021080158e-12,1.609242138973589e-23
5.173636433664475e-12,1.6948530981072923e-22
8.537182470248019e-12,5.423887299269404e-25
8.843511087281493e-12,2.0961397984732887e-24
9.60718376043056e-12,1.695438733284966e-22
4.071694223721169e-12,9.587073796658016e-23
6.3581103535371124e-12,1.0827351196857015e-23
2.8046356572451013e-12,1.7436548276949926e-22
5.062038362382414e-12,1.4303486768217913e-22
1.4226559475107999e-12,9.470679174093105e-23
1.1853184591316012e-12,1.2498765381272861e-23
5.8822824009371294e-12,2.2110609157479814e-22
9.592846542270719e-12,1.6142359119166507e-22
8.589375032447391e-12,8.638386002558894e-24
3.730785250987501e-12,9.336422944409833e-24
9.921292940460378e-12,8.79097245456478e-24
7.792696783789789e-12,2.110475345931143e-24
2.012775705887887e-12,1.6091799584313396e-22
1.0243424453215049e-12,1.2473284516765823e-23
3.951470973482455e-12,1.2754094543590892e-23
4.864448838056661e-12,2.408351747289436e-24
7.802091446710465e-12,1.4611943398028707e-22
5.8309776655533055e-12,1.3826044635888883e-23
9.881511693808947e-12,1.9493965079848188e-24
1.4850481357176408e-12,1.6644454832007944e-22
1.4804103844510868e-12,1.0980437659874467e-22
1.1604256503362326e-12,7.894501604656575e-24
2.7301696298984724e-12,1.6847341934275317e-22
4.6142512547589154e-12,5.768713063857035e-24
6.338409484439633e-12,1.1126675587101407e-24
8.926054811390013e-12,7.898522102484643e-24
7.217415596616458e-12,1.0052001714535144e-23
3.2719639321462435e-12,1.0844056384402586e-23
8.570856085574783e-12,9.29605443204479e-23
1.8737346571770546e-12,1.0176756588816452e-23
8.876221135863621e-12,9.557983390200023e-24
8.58219620155366e-12,1.0189021350287264e-23
4.918121108110299e-12,1.692123749525993e-22
7.484489032700249e-12,2.0000128886802335e-25
5.605559353509464e-12,2.8578850847711665e-23
1.1755033012490048e-12,7.779061741290679e-23
8.327858625674105e-12,1.182004858431323e-22
3.575504904331261e-12,1.2543020910227238e-23
3.531518006576709e-12,1.1010292078895885e-23
5.4966931413057795e-12,1.2526843209428229e-23
1.4985272726848969e-12,2.210020614787535e-24
4.7911884005245615e-12,2.6483797627196055e-24
3.410399389310091e-12,8.909739706382816e-24
9.377791026163006e-12,1.3347952289152428e-23
8.26185073695919e-12,1.2524067331615937e-23
2.8088065955485094e-12,1.6430822498595777e-22
1.632922214347612e-12,7.743892545079301e-23
3.1039982785802618e-12,1.2653443426446388e-23
8.306928174888206e-12,1.9409978425982558e-10
9.707001560504584e-12,9.506331462838314e-24
1.329040140935073e-12,1.0969834447359366e-23
7.981766157733893e-12,9.78331255620094e-24
3.288992844313412e-12,2.019545264849121e-24
8.344604463737233e-12,9.924391776257662e-24
5.527339663196621e-12,2.324542972101922e-24
7.283634116498664e-12,1.2442439639989463e-23
2.5498335941142855e-12,9.062709278254452e-23
2.1927267412081136e-12,9.352181971141726e-24
4.882962531528618e-12,2.5782688119888486e-24
4.675470569058726e-12,2.305230285343273e-24
3.659243336129674e-12,8.683109520128739e-24
6.687328458846428e-12,9.976607155126129e-24
1.6944070036061548e-12,2.577754809750393e-24
9.357234887906628e-12,1.6094935450483883e-22
1.0461778114700176e-12,1.6961201924557193e-22
4.73310545332619e-12,9.328904425450589e-24
2.5565111522775924e-12,1.2513522338867685e-23
5.41035297181256e-12,1.7191680350402198e-22
7.671629924111706e-12,1.1209482448966881e-23
3.8689425807665755e-12,2.0141195402257785e-24
2.1517330678810634e-12,1.6198140900914557e-22
1.7276496349811535e-12,2.5781628579803953e-24
7.366952351686831e-12,6.631078309064976e-24
8.113022126595566e-12,1.0438449329459228e-23
5.366791117531695e-12,9.79111130515869e-23
7.882647871796065e-12,1.2486547850133031e-23
6.954439273319235e-12,1.6016779373359445e-22
9.675145214966544e-12,1.2290327233008352e-22
8.050287607531425e-12,7.976345294796857e-24
9.923230111155964e-12,8.581414711602401e-24
7.867543774177163e-12,1.1324506704536888e-23
7.355377980664106e-12,1.0373229266106621e-22
4.777273753583003e-12,1.2465516045410137e-23
9.41482573951667e-12,1.0363257893686102e-23
5.490033999349597e-12,2.280089495404511e-24
4.686194400571054e-12,1.2516898619951003e-23
9.912970773781373e-12,1.604250446437678e-22
2.1677836449002223e-12,1.6040741934416419e-22
9.827146439254806e-12,3.688589987480312e-25
2.6173997444506e-12,1.4441448300706263e-23
4.507899049499215e-12,1.396311031543184e-22
8.170750032583235e-12,1.6061414638997412e-22
8.504148708329874e-12,2.577193664630809e-24
3.614792934644781e-12,9.310571094063039e-24
6.301278837873133e-12,1.0712651451973386e-23
2.9208040586684555e-12,1.2497958613644795e-23
4.745383394612773e-12,1.0346072136497307e-23
4.622661773299507e-12,5.017771516356033e-24
1.3581934745023643e-12,2.990241233122139e-24
1.6887480517150662e-12,9.343687792944137e-24
6.165237406438907e-12,1.252881201645099e-23
6.919122013884048e-12,8.82874720105031e-24
4.083313032915974e-12,5.3825303656196594e-24
6.3067565295879166e-12,1.0426655993260501e-23
5.6865291991500186e-12,9.449609116433387e-24
2.958257849814477e-12,8.50808537965221e-24
7.952578188766555e-12,1.2478715702975817e-23
3.432464330876959e-12,2.5345042773831914e-24
9.500544092428281e-12,1.0239416191315114e-23
3.5603769832623393e-12,1.250766845214665e-23
8.531569371240413e-12,1.2501941385869933e-22
6.486396900730531e-12,1.0592104550348683e-23
1.8508518838352633e-12,1.1665367562027759e-22
2.0807077313074467e-12,5.0379956214255084e-24
7.007004177106439e-12,9.5219988657693e-24
3.3808093834554944e-12,1.5739630915475333e-23
2.417739427267263e-12,1.0133393145935474e-23
5.227097029788402e-12,7.815180449535542e-24
4.514198133735699e-12,9.490313334812552e-24
1.7848364056044296e-12,7.913092533875426e-23
2.7117585478692293e-12,1.2611668782539199e-23
3.870113868342099e-12,2.0629214367200225e-24
8.123540639193939e-12,7.943572232745844e-23
1.9150467513373234e-12,1.3360289443272898e-22
5.199101357006383e-12,1.1142744985428552e-23
7.1230413576569596e-12,8.912786111933624e-24
7.680904612736824e-12,8.854709278347214e-24
8.063048596956983e-12,1.0466741160666176e-23
7.826074650006507e-12,2.388512039101278e-24
8.079023489591315e-12,1.0284532873761061e-23
5.260306439568678e-12,1.0035664671082196e-23
8.363362228260313e-12,1.0218675292988004e-23
4.5140748043686986e-12,6.294859390155495e-24
6.0948884992973485e-12,2.379266995097467e-24
3.096037697150184e-12,9.733614914093996e-24
5.126260819921662e-12,2.1761376518735455e-24
1.5758130123698728e-12,2.310363237262602e-24
8.789303783861284e-12,2.107722344330917e-24
7.419460691816697e-12,1.4145176764046196e-22
7.0086988247555806e-12,1.2095818468152265e-23
2.4847824224321576e-12,8.747079985609816e-24
6.8853885118542344e-12,9.744224073696751e-24
8.738714212742084e-12,9.002563007363353e-23
7.794751746586908e-12,1.4477672202790937e-23
5.8802961459804754e-12,1.2492403618680746e-23
8.24741433359674e-12,8.457096689732473e-24
8.09123180672017e-12,1.5577197787422475e-22
8.339996795928855e-12,1.2292347710814817e-24
1.427156493196422e-12,2.4504505613358358e-24
4.50876963377447e-12,9.429958916242305e-11
8.613108152422579e-12,1.252072893902897e-23
4.3881359959334255e-12,2.4244926407910206e-24
7.971395990458655e-12,1.6607448957912744e-22
7.522226653123183e-12,6.532723021950091e-23
8.441162276025034e-12,1.6093885370841315e-22
8.242807235861897e-12,1.1181919911665012e-23
3.53947724704872e-12,1.840202197423066e-22
9.158581754859834e-12,1.61525341844385e-22
5.273475011014037e-12,1.2510470052450292e-23
8.754120270007598e-12,9.818734096830459e-24
8.98424523850186e-12,1.6136157159795005e-22
2.0558390515593923e-12,2.21645020836191e-24
3.2472182062770376e-12,1.6101460937697923e-22
3.62591049306491e-12,1.1375280900089541e-23
1.848983034370571e-12,6.888149918008196e-23
3.6850971863796975e-12,1.2491631968672304e-23
9.767073438935701e-12,1.61342632601328e-22
2.5991144611680324e-12,7.583148089898019e-23
6.282937069940325e-12,1.0688466734603051e-23
6.19955934915537e-12,2.0397029805587555e-25
7.2721649566156246e-12,2.494386340290026e-10
9.839377298123684e-12,1.2453612525726074e-23
8.953235474318556e-12,1.2500421388903582e-23
4.754657410745256e-12,7.612254113567395e-24
1.2231282639546475e-12,1.0522165032204793e-23
7.989340348528409e-12,1.6192546974466486e-22
1.1022059803313532e-12,8.861722967202801e-24
9.910018723250516e-12,1.6126563894200286e-22
2.3792685933327904e-12,8.840525446271647e-24
3.420468555401425e-12,1.2327720482287207e-23
6.846500637369359e-12,1.060639938840979e-22
6.716524118553211e-12,1.6146075626430815e-22
6.0254304979464114e-12,1.5306070857576227e-22
5.606034169874437e-12,1.6098995872565088e-22
1.5272631184605567e-12,9.333241575111564e-24
1.07247433297979e-12,1.616542391491565e-22
2.0658661158726643e-12,1.1808740707426026e-23
6.338940407081323e-12,1.0867187437665936e-24
2.4545791740959115e-12,1.2490603905262126e-23
8.914436287348303e-12,8.286928420532427e-23
5.238201677425884e-12,1.393693322928535e-22
4.682506972035788e-12,1.6533231061377869e-22
3.347450751088914e-12,8.714218164486428e-24
7.866148533461138e-12,2.0682978036932305e-24
5.707315237801417e-12,1.2302469808408938e-22
3.703664441394733e-12,9.641441267032103e-24
5.500681466719541e-12,1.6513801437107286e-22
5.969541262744488e-12,1.2478991242099893e-23
5.342230692835166e-12,2.1964818622948398e-23
6.643638174093322e-12,1.2451094772671639e-23
1.4584435392040676e-12,1.6205478803187762e-22
2.642289703307511e-12,2.1340581387983135e-24
6.261235278313554e-12,1.5584540408091768e-22
3.657408294371058e-12,9.522229656175332e-24
2.271921435136092e-12,4.391986881046248e-25
9.533952808245553e-12,2.1748090227780426e-24
8.228791276497345e-12,9.612026142455664e-24
8.195609677625721e-12,2.0993505779936546e-23
8.6200826496052e-12,1.2547611299214713e-23
9.476380309153266e-12,1.0543504327087534e-23
7.137982530251642e-12,1.1409894566938495e-22
2.375837584251645e-12,1.2491627095844748e-23
3.0376636325463504e-12,1.2553457080007568e-23
8.452771434026633e-12,1.5603756518503383e-22
5.447537415500602e-12,1.6282036059868735e-22
4.664010518648126e-12,8.054704770395471e-23
9.146498833129082e-12,9.837036128699855e-24
7.958721894381374e-12,1.2587191885595978e-23
1.949397975750837e-12,1.0634671848540624e-23
3.3708656290536293e-12,9.368016948608691e-24
6.823169513158424e-12,1.44962099494146e-22
2.0847140515744747e-12,1.7626373685998253e-22
3.084209158818598e-12,8.000345283433989e-24
5.484011331383312e-12,8.848294037840477e-24
5.833905293184054e-12,1.0199228821346835e-23
7.491385249560111e-12,9.255062065309902e-24
6.462915844199938e-11,4.732772244627223e-24
1.8127919816149113e-11,1.6312274916340203e-22
2.1138437206525886e-11,1.2497132655760442e-23
6.587743887970164e-11,1.2492295040685392e-23
7.8758186230775e-11,1.1044696522456143e-22
9.278003959352386e-11,1.2518853594651329e-23
5.561212054751012e-11,1.2990121536227628e-23
5.4802645528439593e-11,1.0840169437388686e-23
3.620785814960735e-11,1.900832610913333e-22
5.950910448343602e-11,8.901445332242032e-23
2.966734016270354e-11,5.9369621709485085e-24
8.345681881209019e-11,1.571287933529675e-22
9.08608854999245e-11,1.1194077009323338e-23
8.073179066972622e-11,2.4891813980713535e-23
1.185969574039905e-11,1.2506440276764562e-23
4.089560670068516e-11,1.1416685004090806e-23
4.3148572949615793e-11,1.247499013538015e-23
6.74430168765837e-11,1.0483939209047993e-23
2.102999362927025e-11,9.872178799716813e-24
4.406016667751352e-11,1.0020272206619189e-23
9.714035460669005e-11,1.5737845165569743e-22
3.5265948251841223e-11,8.927530379003962e-24
4.1822800341481087e-11,1.2445525107818972e-23
1.8768345754899527e-11,1.4740137712996596e-22
5.327743826851609e-11,8.887393423005434e-24
4.066809546850548e-11,1.0224252358981681e-23
4.708474653994162e-11,1.083953388627005e-23
4.756238138180391e-11,1.5957812279631828e-22
4.0994393559934527e-11,2.837621273649004e-10
9.869108321660976e-11,1.6105040780542316e-22
5.536146748418731e-11,1.2576008943806086e-23
4.256224834311773e-11,8.86417147336985e-24
4.815170169931694e-11,1.028605327237433e-23
8.003966529516143e-11,1.2391335031631344e-23
2.5691579087180097e-11,8.316624896726515e-24
2.305582364593137e-11,8.911370654778283e-24
7.199937751967999e-11,2.4450541556542874e-23
9.18737176935741e-11,1.2735978385578682e-23
7.394922621700961e-11,1.2554389124434984e-23
4.593735156044856e-11,1.160384273051636e-23
4.319271262979263e-11,1.6600248614658775e-10
9.632708858078923e-11,1.0093688242588025e-23
